revision	construction	test_type	accuracy	delta_surps	delta_surps_and	delta_accuracy	delta_accuracy_zscale
step64000	never mind	CP Conjunction	1.0	-0.2453256340532469	-1.1092643447333783	0.0	-0.1348642181817545
step64000	never mind	VP Conjunction	0.8166948674562888	0.0170925596778297	-0.1004207955869792	-0.002256063169768674	-0.1471225942006095
step64000	never mind	VP Gap Conjunction	1.0	0.7005346730410279	0.2632183440983531	0.0005640157924420297	-0.1317996241770415
step64000	never mind	Avg_Test	0.9452904681331076	0.147630412813012	-0.2938812411488122	-0.028388794886257007	-0.28911544975235304
step64000	never mind	Avg_Control	0.9083474337281444	0.3588136163594288	0.0813987742556869	-0.0008460236886631556	-0.1394611091888246
step128000	let alone	NPI	1.0	0.3403207340014565	-0.1671961057139061	0.0	-0.1348642181817545
step128000	let alone	Pseudocleft	0.9142695995487874	0.5259004657173049	0.3285814388552696	0.018048505358150058	-0.03679721003091087
step128000	let alone	CP Conjunction	1.0	-0.2006058481811334	-1.1273457147412158	0.0	-0.1348642181817545
step128000	let alone	VP Conjunction	0.9407783417935702	0.0491017554348226	-0.1041908826252463	0.08291032148900168	0.31563110051118265
step128000	let alone	VP Gap Conjunction	1.0	0.7196031755736771	0.2460523013401623	0.0	-0.1348642181817545
step128000	let alone	Avg_Test	0.9714231998495958	0.221871783845876	-0.3219867938666174	0.006016168452716575	-0.10217521546480722
step128000	let alone	Avg_Control	0.9703891708967852	0.3843524655042499	0.0709307093574579	0.04145516074450084	0.09038344116471407
step128000	much less	NPI	1.0	0.4263890398738751	-0.1671961057139061	0.0	-0.1348642181817545
step128000	much less	Pseudocleft	0.9452904681331076	0.61282637330414	0.3285814388552696	0.051325437112239025	0.14401383624720598
step128000	much less	CP Conjunction	1.0	-0.2458553246973062	-1.1273457147412158	0.0	-0.1348642181817545
step128000	much less	VP Conjunction	0.9689791314156796	0.0662143555860094	-0.1041908826252463	0.08403835307388607	0.32176028852061045
step128000	much less	VP Gap Conjunction	1.0	0.6566571486043311	0.2460523013401623	0.002256063169768785	-0.1226058421628989
step128000	much less	Avg_Test	0.9817634893777026	0.264453362826903	-0.3219867938666174	0.017108479037413082	-0.04190486670543394
step128000	much less	Avg_Control	0.98448956570784	0.3614357520951703	0.0709307093574579	0.043147208121827596	0.09957722317885667
step128000	not to mention	NPI	0.958262831359278	0.0574037755739198	-0.1671961057139061	0.06373378454596723	0.21143490435091122
step128000	not to mention	Pseudocleft	0.9029892836999436	0.5169994687200332	0.3285814388552696	0.1810490693739425	0.8488704573313941
step128000	not to mention	CP Conjunction	1.0	-0.4048509947405114	-1.1273457147412158	0.0	-0.1348642181817545
step128000	not to mention	VP Conjunction	0.9813874788494078	0.0706034419365811	-0.1041908826252463	0.040609137055837574	0.08578655015764337
step128000	not to mention	VP Gap Conjunction	1.0	0.6680926620388731	0.2460523013401623	0.0	-0.1348642181817545
step128000	not to mention	Avg_Test	0.9537507050197406	0.0565174165178138	-0.3219867938666174	0.08159428463996998	0.3084803811668507
step128000	not to mention	Avg_Control	0.990693739424704	0.3693480519877271	0.0709307093574579	0.02030456852791873	-0.024538834012055866
step128000	never mind	NPI	1.0	0.1845308511995422	-0.1671961057139061	0.002256063169768785	-0.1226058421628989
step128000	never mind	Pseudocleft	0.9650310208685844	0.6310547620511903	0.3285814388552696	0.12690355329949243	0.5546694328788639
step128000	never mind	CP Conjunction	1.0	-0.3187026990986247	-1.1273457147412158	0.0	-0.1348642181817545
step128000	never mind	VP Conjunction	0.9419063733784546	0.0437681332054073	-0.1041908826252463	0.1252115059221658	0.5454756508647219
step128000	never mind	VP Gap Conjunction	1.0	0.7154410579281208	0.2460523013401623	0.0	-0.1348642181817545
step128000	never mind	Avg_Test	0.9883436736228616	0.1656276380507025	-0.3219867938666174	0.043053205489754	0.09906645751140492
step128000	never mind	Avg_Control	0.9709531866892274	0.379604595566764	0.0709307093574579	0.06260575296108295	0.20530571634148403
step143000	let alone	NPI	1.0	0.370681702855342	-0.1348791593087976	0.0	-0.1348642181817545
step143000	let alone	Pseudocleft	0.9199097574732092	0.52393971616376	0.3315697177547018	0.005640157924421851	-0.1042182781346161
step143000	let alone	CP Conjunction	1.0	-0.1815910455001254	-1.1078340716773485	0.0	-0.1348642181817545
step143000	let alone	VP Conjunction	0.928369994359842	0.0547642688998648	-0.1022357838475226	-0.012408347433728206	-0.2022852862854597
step143000	let alone	VP Gap Conjunction	1.0	0.7153226806158678	0.2353975064191049	0.0	-0.1348642181817545
step143000	let alone	Avg_Test	0.9733032524910696	0.2376767911729922	-0.3037145044104814	0.0018800526414738394	-0.12464890483270896
step143000	let alone	Avg_Control	0.964184997179921	0.3850434747578663	0.0665808612857911	-0.006204173716864214	-0.1685747522336077
step143000	much less	NPI	1.0	0.4501176368564922	-0.1348791593087976	0.0	-0.1348642181817545
step143000	much less	Pseudocleft	0.9289340101522844	0.5643433041311695	0.3315697177547018	-0.01635645798082319	-0.2237374443184549
step143000	much less	CP Conjunction	1.0	-0.2401807879702358	-1.1078340716773485	0.0	-0.1348642181817545
step143000	much less	VP Conjunction	0.9469825155104344	0.0691058711015902	-0.1022357838475226	-0.021996615905245154	-0.25438338436559393
step143000	much less	VP Gap Conjunction	1.0	0.665391427947516	0.2353975064191049	0.0	-0.1348642181817545
step143000	much less	Avg_Test	0.976311336717428	0.258093384339142	-0.3037145044104814	-0.005452152660274656	-0.16448862689398938
step143000	much less	Avg_Control	0.9734912577552172	0.3672486495245531	0.0665808612857911	-0.010998307952622799	-0.1946238012736754
step143000	not to mention	NPI	0.9153976311336718	0.038622714675757	-0.1348791593087976	-0.04286520022560625	-0.36777336254000736
step143000	not to mention	Pseudocleft	0.8550479413423576	0.4863562807146601	0.3315697177547018	-0.04794134235758596	-0.39535470858243216
step143000	not to mention	CP Conjunction	1.0	-0.4042595738552414	-1.1078340716773485	0.0	-0.1348642181817545
step143000	not to mention	VP Conjunction	0.979131415679639	0.0683865385813963	-0.1022357838475226	-0.002256063169768785	-0.1471225942006101
step143000	not to mention	VP Gap Conjunction	1.0	0.6939265101358034	0.2353975064191049	0.0	-0.1348642181817545
step143000	not to mention	Avg_Test	0.9234818574920096	0.0402398071783918	-0.3037145044104814	-0.030268847527730958	-0.2993307631013992
step143000	not to mention	Avg_Control	0.9895657078398196	0.3811565243585998	0.0665808612857911	-0.0011280315848843925	-0.1409934061911823
step143000	never mind	NPI	0.9988719684151156	0.2146533365244255	-0.1348791593087976	-0.0011280315848843925	-0.1409934061911823
step143000	never mind	Pseudocleft	0.9390862944162436	0.5749358129044139	0.3315697177547018	-0.025944726452340805	-0.2758355423985927
step143000	never mind	CP Conjunction	1.0	-0.2962738420085186	-1.1078340716773485	0.0	-0.1348642181817545
step143000	never mind	VP Conjunction	0.9035532994923858	0.0354450114756335	-0.1022357838475226	-0.03835307388606879	-0.3432566105022967
step143000	never mind	VP Gap Conjunction	1.0	0.7346811779999021	0.2353975064191049	0.0	-0.1348642181817545
step143000	never mind	Avg_Test	0.9793194209437864	0.1644384358067736	-0.3037145044104814	-0.00902425267907514	-0.1838977222571769
step143000	never mind	Avg_Control	0.9517766497461928	0.3850630947377678	0.0665808612857911	-0.01917653694303456	-0.23906041434202652
