revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step20986	never mind	Pseudocleft	0.9227298364354202	0.15006464815583528	-0.2190262500808122
step20986	never mind	CP Conjunction	1.0	-0.6048628284611139	-1.5743799320702088
step20986	never mind	VP Conjunction	0.9086294416243654	-0.026903905491336748	-0.3653155816724189
step20986	never mind	VP Gap Conjunction	1.0	0.977886805124896	0.2970941197179632
step20986	never mind	Avg_Test	0.965783041925174	-0.12856067004094426	-0.7274457751740906
step20986	never mind	Avg_Control	0.9543147208121827	0.47549144981677965	-0.034110730977227846
step23984	let alone	NPI	0.9864636209813875	0.154380780892122	-0.39669737998066285
step23984	let alone	Pseudocleft	0.924985899605189	-0.020507770376694923	-0.35738468842525234
step23984	let alone	CP Conjunction	1.0	-0.5998347073507658	-1.5005326720781402
step23984	let alone	VP Conjunction	0.8217710095882684	-0.10363923029178829	-0.33815898030609715
step23984	let alone	VP Gap Conjunction	0.9954878736604625	0.6128135604234449	0.12573182771115807
step23984	let alone	Avg_Test	0.9704831735288589	-0.1553205656117796	-0.7515382468280184
step23984	let alone	Avg_Control	0.9086294416243654	0.2545871650658283	-0.10621357629746955
step23984	much less	NPI	0.9921037789058094	0.16806331994637083	-0.39669737998066285
step23984	much less	Pseudocleft	0.9509306260575296	0.04816951851890508	-0.35738468842525234
step23984	much less	CP Conjunction	1.0	-0.515711058021533	-1.5005326720781402
step23984	much less	VP Conjunction	0.8369994359842076	-0.09275376342879939	-0.33815898030609715
step23984	much less	VP Gap Conjunction	0.9960518894529047	0.5767511991007612	0.12573182771115807
step23984	much less	Avg_Test	0.9810114683211131	-0.09982607318541904	-0.7515382468280184
step23984	much less	Avg_Control	0.9165256627185561	0.2419987178359809	-0.10621357629746955
step23984	not to mention	NPI	0.9988719684151156	0.16368926092520045	-0.39669737998066285
step23984	not to mention	Pseudocleft	0.9983079526226735	0.1770040232181818	-0.35738468842525234
step23984	not to mention	CP Conjunction	1.0	-0.6430969534959755	-1.5005326720781402
step23984	not to mention	VP Conjunction	0.85053581500282	-0.12185036773003903	-0.33815898030609715
step23984	not to mention	VP Gap Conjunction	0.9949238578680203	0.6761539602978917	0.12573182771115807
step23984	not to mention	Avg_Test	0.999059973679263	-0.10080122311753109	-0.7515382468280184
step23984	not to mention	Avg_Control	0.9227298364354202	0.27715179628392633	-0.10621357629746955
step23984	never mind	NPI	0.9864636209813875	0.11889432437058162	-0.39669737998066285
step23984	never mind	Pseudocleft	0.9717992103778906	0.11595948017793259	-0.35738468842525234
step23984	never mind	CP Conjunction	1.0	-0.5168059516511122	-1.5005326720781402
step23984	never mind	VP Conjunction	0.8516638465877044	-0.06988414397565107	-0.33815898030609715
step23984	never mind	VP Gap Conjunction	1.0	0.8950082804782876	0.12573182771115807
step23984	never mind	Avg_Test	0.9860876104530928	-0.09398404903419934	-0.7515382468280184
step23984	never mind	Avg_Control	0.9258319232938522	0.41256206825131825	-0.10621357629746955
step26982	let alone	NPI	0.9971799210377891	0.2308899622244547	-0.3933014774887292
step26982	let alone	Pseudocleft	0.8984771573604061	0.059827611077255406	-0.2424218331227784
step26982	let alone	CP Conjunction	1.0	-0.6163593610497564	-1.586913255719364
step26982	let alone	VP Conjunction	0.8556119571347998	-0.09320124775356178	-0.3832466533744799
step26982	let alone	VP Gap Conjunction	0.9954878736604625	0.669322753903964	0.213312812531929
step26982	let alone	Avg_Test	0.9652190261327318	-0.10854726258268212	-0.7408788554436239
step26982	let alone	Avg_Control	0.9255499153976312	0.28806075307520107	-0.08496692042127546
step26982	much less	NPI	0.9971799210377891	0.253174895797822	-0.3933014774887292
step26982	much less	Pseudocleft	0.9560067681895094	0.1809243666070098	-0.2424218331227784
