revision	construction	test_type	accuracy	delta_surps	delta_surps_and
step23984	not to mention	VP Gap Conjunction	1.0	0.6183765484529636	0.2934726576850835
step23984	not to mention	Avg_Test	0.872344425643918	-0.029327879142079908	-0.28168335510479103
step23984	not to mention	Avg_Control	0.9827975183305133	0.28543060026260264	0.037810881865340575
step23984	never mind	NPI	1.0	0.16899168551875854	-0.07779496763630635
step23984	never mind	Pseudocleft	0.8917089678510999	0.5148897115887052	0.3341448662043021
step23984	never mind	CP Conjunction	1.0	-0.32960736314522904	-1.1013999638823688
step23984	never mind	VP Conjunction	0.9509306260575296	-0.044962710871645384	-0.21785089395440235
step23984	never mind	VP Gap Conjunction	1.0	0.5557045089411856	0.2934726576850835
step23984	never mind	Avg_Test	0.9639029892837	0.11809134465407824	-0.28168335510479103
step23984	never mind	Avg_Control	0.9754653130287648	0.2553708990347701	0.037810881865340575
step26982	let alone	NPI	1.0	0.3018205409257074	-0.10915392048938491
step26982	let alone	Pseudocleft	0.9892836999435984	0.48954115314666524	0.21209935165702187
step26982	let alone	CP Conjunction	1.0	-0.29335289880910703	-1.1102267934720662
step26982	let alone	VP Conjunction	0.9802594472645234	-0.028333191406370476	-0.24829751585945864
step26982	let alone	VP Gap Conjunction	1.0	0.5779413043343274	0.25094891912306494
step26982	let alone	Avg_Test	0.9964278999811995	0.16600293175442188	-0.3357604541014764
step26982	let alone	Avg_Control	0.9901297236322617	0.2748040564639785	0.0013257016318031307
step26982	much less	NPI	1.0	0.28872365098986597	-0.10915392048938491
step26982	much less	Pseudocleft	0.9954878736604625	0.5174381195053298	0.21209935165702187
step26982	much less	CP Conjunction	1.0	-0.2633812104788327	-1.1102267934720662
step26982	much less	VP Conjunction	0.9802594472645234	-0.03642240232219149	-0.24829751585945864
step26982	much less	VP Gap Conjunction	0.9994359842075579	0.550603931527049	0.25094891912306494
step26982	much less	Avg_Test	0.9984959578868208	0.18092685333878772	-0.3357604541014764
step26982	much less	Avg_Control	0.9898477157360406	0.25709076460242875	0.0013257016318031307
step26982	not to mention	NPI	0.9892836999435984	0.09315135179101176	-0.10915392048938491
step26982	not to mention	Pseudocleft	0.9712351945854484	0.40961687845896005	0.21209935165702187
step26982	not to mention	CP Conjunction	1.0	-0.5045023733656486	-1.1102267934720662
step26982	not to mention	VP Conjunction	0.9858996051889453	-0.02955733028698022	-0.24829751585945864
step26982	not to mention	VP Gap Conjunction	1.0	0.666791114844781	0.25094891912306494
step26982	not to mention	Avg_Test	0.9868396315096822	-0.0005780477052255778	-0.3357604541014764
step26982	not to mention	Avg_Control	0.9929498025944726	0.3186168922789004	0.0013257016318031307
step26982	never mind	NPI	0.9994359842075579	0.19776039115466845	-0.10915392048938491
step26982	never mind	Pseudocleft	0.9926677946982515	0.5186855697524259	0.21209935165702187
step26982	never mind	CP Conjunction	1.0	-0.32794927098424304	-1.1102267934720662
step26982	never mind	VP Conjunction	0.975747320924986	-0.027439535101187528	-0.24829751585945864
step26982	never mind	VP Gap Conjunction	1.0	0.5760191463173545	0.25094891912306494
step26982	never mind	Avg_Test	0.9973679263019365	0.12949889664095043	-0.3357604541014764
step26982	never mind	Avg_Control	0.9878736604624929	0.27428980560808347	0.0013257016318031307
step29979	let alone	NPI	1.0	0.34947709208884886	-0.07732889333553929
step29979	let alone	Pseudocleft	0.9994359842075579	0.691158913248216	0.26932144460877117
step29979	let alone	CP Conjunction	1.0	-0.2093229078668292	-1.1008972045868315
step29979	let alone	VP Conjunction	0.9904117315284828	0.012639171446505993	-0.23250726112456088
step29979	let alone	VP Gap Conjunction	0.9983079526226735	0.5904613586044957	0.263258307247732
step29979	let alone	Avg_Test	0.9998119947358526	0.27710436582341186	-0.30296821777119987
step29979	let alone	Avg_Control	0.9943598420755781	0.30155026502550086	0.015375523061585574
